,index,distance,pert point,ori point
22,22,0.016345113922772228,"[ 9.85721109e-01  6.81109682e-01  4.09549477e-03  2.07117991e-01
  1.00890216e-01  6.05895463e-01  6.94255489e-01  9.94483827e-01
  6.47477451e-01  7.81703369e-02 -1.00506525e-01 -2.75991894e-01
  1.00116002e+00  5.79880857e-02 -1.64342576e-01 -3.59226396e-02
  2.46315936e-02 -2.20980416e-02 -2.12719274e-01 -1.76377702e-01
  2.09201840e-01  1.81957984e-01 -1.44623095e-01  1.26551454e-01
  3.82334453e-02 -2.09217812e-01 -2.06078386e-02 -3.77709290e-02
  2.00832532e-01  2.62416652e-01 -1.49425647e-01  1.25234506e-01
 -8.54052504e-02 -6.41878647e-02 -3.10793404e-02  8.78382339e-01
 -6.83207315e-02  1.10950558e-01 -9.53811061e-02 -2.60897712e-02
 -3.79640237e-02 -3.01706307e-03 -7.19290033e-02  3.54568658e-02
 -7.04242017e-03 -2.41335552e-01 -8.65314564e-02  6.82546171e-02
 -1.73433305e-01  4.21659452e-02 -2.00978931e-02 -3.57444540e-02
  5.28412562e-02  4.89448259e-05]","[0.67583792 0.58333333 0.24242424 0.24481031 0.15503876 0.48419278
 0.81102362 0.99606299 0.70472441 0.07960407 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
23,23,0.020476721596479546,"[ 7.64213892e-01  2.18365312e-01 -1.38663936e-02  2.35029351e-01
  1.97689969e-01  6.94806052e-01  8.53580643e-01  9.28803377e-01
  7.19208726e-01  2.39919565e-01  9.07453743e-01 -4.51931700e-02
  6.61863666e-02  7.81296091e-02 -1.04688421e-01  1.53319337e-01
  5.28303151e-02 -5.32569723e-02  1.74037011e-01 -8.37394644e-02
  3.87339233e-02 -9.25154171e-02  4.87005378e-02  1.05637090e-01
 -4.88598012e-04 -3.89021758e-02  8.95301544e-02  1.40894952e-02
 -1.05415814e-01  3.16127270e-02  1.18998317e-01  6.67304387e-02
  7.14299558e-02 -5.92721516e-02 -1.25227744e-01  3.16516803e-02
  9.64067554e-01  3.98397016e-03  2.35883657e-02 -1.17301763e-01
  9.29531620e-02  6.52348504e-02 -1.34923514e-01 -6.81685925e-02
  3.85210752e-02  4.29245201e-02  2.07346479e-01  1.37129546e-02
 -2.24142145e-01  3.91795043e-02  7.01645612e-02 -1.29823359e-01
  5.33479881e-02  1.24166274e-02]","[0.66233117 0.21111111 0.03030303 0.15604868 0.23643411 0.75720107
 0.87401575 0.92519685 0.59055118 0.38533389 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
24,24,0.01912691784944212,"[ 6.30079172e-01  7.37176684e-01  1.16236599e-01  1.43453610e-01
  2.49690021e-01  1.15643411e-01  7.87839547e-01  9.23192683e-01
  7.11298510e-01  2.01975996e-01  1.10453563e-02 -2.12831226e-03
  1.01098074e+00 -1.18449364e-02 -3.65667115e-03  1.22789660e-02
 -3.42546902e-03 -5.18764857e-04 -1.35689768e-02 -1.58118856e-03
 -6.43229533e-04  5.58289972e-03  6.22658902e-03 -1.65327260e-03
 -4.43647194e-03  1.40679584e-02 -6.44607284e-04  1.16904839e-02
 -8.76924568e-03  2.06955544e-02 -1.07356170e-02 -1.24402381e-02
  7.19420791e-03  6.66001167e-04 -1.06884191e-02 -2.04184848e-03
  9.58980700e-01  5.65081274e-04  1.16530687e-02 -5.80530459e-03
  3.11160015e-03  2.01514767e-03 -4.31387210e-05  8.54360868e-03
  1.02617279e-02  2.91782816e-02 -2.38838043e-03 -1.76310044e-02
 -8.30806193e-03 -1.07510861e-02  1.56753810e-02 -1.60529643e-02
 -1.24152947e-03  1.27379774e-02]","[0.64032016 0.76944444 0.12121212 0.13743737 0.25452196 0.13587186
 0.78346457 0.95275591 0.71653543 0.19378224 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
25,25,0.08522727272727273,"[0.3608054  0.11875    0.29734848 0.05153901 0.22642119 0.27000492
 0.85875984 0.76033465 0.40501969 0.14399484 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.41270635 0.13611111 0.21212121 0.03006442 0.23126615 0.18490937
 0.88582677 0.82677165 0.45669291 0.21553046 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
26,26,0.06686093753059653,"[ 3.30623681e-01  6.15672953e-01  2.93702380e-01  1.61146438e-01
  3.32813438e-01  1.82339687e-01  1.09422031e+00  8.83989862e-01
  6.06103528e-01  1.71317983e-01  2.96853749e-01  8.93157709e-01
  4.64475377e-02  1.22341781e-01 -1.77863820e-01 -6.04272291e-02
  1.21626935e-01 -1.60962686e-01 -2.30550048e-01  7.00369368e-04
  1.50621112e-01 -6.44951032e-02  6.23144797e-02  1.66802690e-01
 -1.58730287e-01 -8.18810119e-02 -1.98552105e-01  3.36066507e-01
 -1.33389251e-01  6.53652870e-02 -3.68379603e-02 -2.07834010e-02
  1.23868265e-01 -1.10874045e-01 -2.22688644e-01 -1.77710085e-02
  9.91217555e-01  1.02669345e-01 -4.42034314e-02 -3.47276413e-02
 -5.01930279e-02  9.21571317e-02  1.02073213e-01  2.58887366e-01
  2.04312979e-01  3.06647348e-02  8.25852157e-02 -6.48032739e-02
  1.03858740e-02 -1.06164010e-01 -9.18556448e-02  1.21956365e-01
  1.77242874e-02 -1.21489149e-01]","[0.68584292 0.4        0.18181818 0.19828203 0.29457364 0.24813826
 0.93307087 0.93700787 0.50787402 0.20437753 0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
27,27,0.06885249897537539,"[-0.12784789 -0.28084926  0.20340256  0.16560835  0.0731245   0.8177971
  1.12981707  0.78238234  0.71972279  0.30638585 -0.29293501  0.34835348
  1.15165217  0.0519498  -0.13087777  0.00975374 -0.34766738  0.02082956
 -0.07893655 -0.19102918 -0.36201218 -0.04168652  0.04616903  0.0246045
  0.08586212 -0.14184601 -0.02276623  0.0905622  -0.02822354  0.14923542
  0.38299158  0.22379229  0.14670412 -0.34660378 -0.16261332  0.04929857
  0.12595135  0.04490669 -0.37811974  0.33632647  0.26610759  0.46380134
 -0.20185903  0.25303455 -0.35128372  0.53979208  0.25219543  0.01939832
 -0.28292726 -0.10510877  0.35030376 -0.13991037 -0.47303344 -0.04345621]","[0.44922461 0.03333333 0.13636364 0.39942734 0.3255814  0.36447942
 0.83070866 0.87007874 0.57874016 0.22835634 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
28,28,0.14776787515328627,"[ 0.18375482 -0.05689592  0.78216268  0.75333397 -0.19751129  0.17476193
  0.6833126   1.78473617  0.01894719 -0.21254873  0.98242979  0.53753104
  1.00885003 -0.333133   -0.01096011  0.43817192 -0.03025963 -0.02623353
  0.25803956  0.60362589  0.47601871  0.12856074  0.21432751  0.13821308
  0.18590664 -0.04796093 -0.25083805 -0.19735751 -0.0561895   0.26890868
  0.2634127   0.13083331  0.24498517 -0.40075077  0.25541424 -0.05439253
 -0.13277498 -0.1314852   0.39217847 -0.26180987  0.02299726  0.26118181
  0.14138187  0.04332896  0.16865539  0.11517893  0.25784459 -0.03269117
 -0.68139118  0.64405104 -0.39796029 -0.18876818  0.89456834  0.43493158]","[0.72036018 0.15833333 0.3030303  0.04795991 0.21447028 0.35085008
 0.90551181 0.76771654 0.35433071 0.57228496 0.         1.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.        ]"
29,29,0.05746650138155516,"[ 9.02639094e-01 -2.45152332e-01  2.74228568e-01  1.13481184e+00
 -1.36763282e+00 -2.22629473e+00  1.58626537e+00  5.60460946e-01
 -1.02105425e+00  6.14458331e-01  9.16480479e-01 -7.23405444e-01
 -2.70610572e-01 -9.58914934e-01  2.31789713e-01 -5.46300317e-01
 -5.41638073e-01  3.30049321e-01  3.10783316e-01 -9.11329045e-01
  1.30007179e-01 -5.04853033e-01  7.48987109e-01  4.61298131e-01
 -7.37970867e-02 -6.63861111e-01  7.94966536e-02  4.93378759e-01
 -1.20727117e+00 -1.00109348e+00  5.85147590e-01 -1.48076450e-01
  1.28287430e+00  8.97502918e-01  4.46186596e-02  1.41180735e+00
  6.65318886e-01  2.73355216e-01  2.19198628e-01 -1.21771968e-01
  2.23180054e+00 -4.12956388e-02 -2.23375408e-01 -3.75326496e-01
 -7.70819236e-01  1.10972298e+00  2.02878471e-01  3.54083054e-02
 -6.37468384e-01 -6.23834446e-04  2.72773049e-01  3.74353716e-01
  7.53328287e-02 -1.64839517e+00]","[0.48774387 0.19444444 0.43939394 0.02147459 0.23126615 0.09737249
 0.92913386 0.66929134 0.17716535 0.07305172 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.        ]"
30,30,0.03717637110752672,"[-0.03204193  0.26339469  0.03190248  0.11543196  0.45482529  0.93633652
  0.63193377  1.33750926  1.03023089  0.2254934   0.31855233 -0.25277229
  0.90967065 -0.34796993 -0.27532527  0.3788971  -0.0863519   0.0691662
 -0.30858937 -0.50222984  0.45891523 -0.3392507  -0.60475421  0.48936574
  0.28962278 -0.078261   -0.23315463  0.13972116  0.05599628  0.34582975
  0.14988217 -0.47411175 -0.30495784  0.2857586   0.72008748 -0.05038026
 -0.2839311   0.07420152 -0.05390746  0.51828118 -0.51209836  0.06482348
  0.07517758  0.33450464  1.22219322 -0.3315215   0.29565735  0.17072231
 -0.09405159  0.03736514 -0.17899512 -0.35639841 -0.09571592  0.27594225]","[0.68634317 0.78055556 0.27272727 0.29849678 0.35271318 0.25516369
 0.65748031 0.94094488 0.82677165 0.29987453 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
31,31,0.12201564532122633,"[ 0.0483385   1.14401494  0.36305887  0.28908752  0.072388    0.13819917
  0.96672512  1.11451442  0.58265589  0.02818093  0.20295838  0.0560104
  0.56727306 -0.15341626  0.30130578 -0.07167768  0.18215694 -0.51948845
 -0.12929868 -0.01732338  0.12713647 -0.49444245  0.16194264 -0.11619242
  0.15311524 -0.05585177 -0.06677292 -0.48807976  0.25350786  0.32416517
 -0.24353988 -0.11511864 -0.17513689 -0.1377927   0.36361846  0.40603555
  0.04883638  0.27258874 -0.04280692  0.25425311 -0.11501768  0.13173889
  0.05995312  0.0602417   0.16563307  0.21513259  0.21540773 -0.15163988
 -0.11117991  0.18939227 -0.24341813  0.03992047  0.4039584  -0.01842953]","[0.66433217 0.71388889 0.27272727 0.21116679 0.30361757 0.53800759
 0.69291339 0.97637795 0.82283465 0.19880106 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         0.        ]"
32,32,0.10431684819543742,"[ 0.16308056 -0.1571518   0.00611356  0.36726552  0.33329609  0.37777294
  1.27530252  1.01089006  0.2882796  -0.02372704  0.44915089 -0.08847616
  0.12960431  0.40457501  0.31378511  0.00829497  0.50484294 -0.25318272
  0.02572588 -0.2287986  -0.13969099  0.01152055 -0.04075241  0.09798643
 -0.12091688 -0.00494355 -0.17588831  0.10836822 -0.04349008 -0.23505313
  0.19195147  0.03880971  0.14106444  0.16624386 -0.08345265  0.43406676
 -0.02049326 -0.07275117 -0.14784067 -0.14298036  0.2069245   0.0830955
 -0.16915268 -0.0445191  -0.0468939   0.28849477  0.37394581 -0.14470358
  0.07516964 -0.02916316  0.05398043  1.13976076  0.19382078 -0.14285774]","[0.71685843 0.08055556 0.15151515 0.23979957 0.33850129 0.70999016
 0.85433071 0.86220472 0.53937008 0.02648822 1.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
33,33,0.024805395330401468,"[ 6.06084244e-01  4.57057080e-01  1.96842018e-01 -5.14202241e-02
  2.64512189e-01  3.09695292e-01  9.11136311e-01  9.76616476e-01
  5.98924387e-01  9.87805757e-02  1.48893008e-02  4.02014692e-04
  9.67405698e-01  2.73081268e-02 -1.99917692e-02  1.18904219e-02
  2.05300203e-02 -9.53537122e-02 -3.48214022e-02  2.48381070e-02
 -9.89511792e-02  1.50099888e-02 -9.30343290e-02  6.09996058e-02
 -2.29776859e-02  5.22419722e-02  9.76647475e-01 -1.09657941e-03
 -8.18334735e-03  1.36070153e-03  2.06469031e-02 -5.46156113e-02
 -7.87778523e-02  6.88196758e-03 -1.94316298e-02  4.46955406e-02
 -1.72928262e-02  4.50112529e-03  6.38757958e-03 -7.16872003e-03
  2.27176974e-02  1.63899826e-02  5.61302797e-02  3.07488183e-02
 -4.06268573e-02 -4.93568382e-02 -7.72004839e-02  3.55567759e-03
 -6.46134986e-04  1.24726554e-02 -7.05743377e-02  1.38379566e-03
 -4.80688491e-03 -2.34787749e-03]","[0.55927964 0.45277778 0.25757576 0.04795991 0.2377261  0.31206969
 0.92125984 0.95669291 0.52755906 0.16241461 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
34,34,0.03209939365391241,"[ 0.60654029  0.32467606  0.05923984  0.0972112   0.24278164  0.38488296
  0.89659321  0.92756777  0.53964476  0.27761593 -0.00451877  0.06272037
  0.93392004  0.00843882 -0.0115549   0.00097936 -0.00969264  0.00257013
  0.00885718 -0.00819677 -0.01205893  0.01962689  0.00288356 -0.00970632
 -0.00298268 -0.00100086 -0.00340226 -0.00792531 -0.01636063 -0.00250023
  0.00125359 -0.00153412 -0.00223473  0.00218418 -0.00373094 -0.01138152
 -0.00295292  0.00120273 -0.00309251 -0.00184194 -0.00955006 -0.00557486
  0.01903251 -0.006854    0.0094626   0.93067379 -0.0085846  -0.00884138
 -0.00970821  0.00134134  0.00097809  0.00520915 -0.00445433  0.07982653]","[0.5867934  0.325      0.04545455 0.06442377 0.23514212 0.40831811
 0.88582677 0.92913386 0.57480315 0.19838282 0.         0.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
